,text,label,id
1945,One of the things that makes Alabama s measure extraordinary is its radical simplicity it simply bans all abortions at every stage of pregnancy ,0,1945
1946,One of three officers involved in the shooting death of Breonna Taylor a Black woman killed in a hail of gunfire when drug investigators burst into her home in Louisville Kentucky three months ago was dismissed from the police department on Tuesday ,0,1946
1947,One person was killed when several shots were fired amid a Black Lives Matter protest in downtown Austin Texas on Saturday authorities said ,0,1947
1948,One protester appeared to have been left injured in the incident according to NBC Los Angeles ,0,1948
1949,Only one in five U S taxpayers expects to pay less income tax this year as a result of the tax reform law passed in 2017 by Republicans who promised big savings for everyday Americans according to a Reuters Ipsos opinion poll released on Friday ,0,1949
1950,Opposition Labour Party leader Jeremy Corbyn said on Thursday he would look at ways to help those who have already incurred large debts from university tuition fees and would not sell off student loans to private companies ,0,1950
1951,Opposition to immunizations was once largely limited to online bullying but now opponents are increasingly taking their harassment tactics into the real world aggressively following legislators and doctors and in some cases using physical violence ,1,1951
1952,Oprah Schools Instagram Hater With Receipts After Student Loan Diss,0,1952
1953,Oregon first graders could attend gun safety classes at their schools under legislation pushed this year and expected to return next session ,0,1953
1954,Oscar winning actor Leonardo DiCaprio is a vocal climate change activist however he has taken some heat in the past for his preference for fuel guzzling private plane travel ,1,1954
1955,Other European countries have also said they will strip dual nationals who joined Islamic State of citizenship ,1,1955
1956,Other protests in 2019 included swimmers from Australia and Britain refusing to join world championship gold medalist Sun Yang on the podium because the Chinese star has been implicated in doping violations ,0,1956
1957,Other than the fact that none of the above is even close to the truth and that the entire premise of the article is the fakest of fake news the Daily Beast has a real bombshell on its hands ,1,1957
1958,Outraged Democrats vowed to appeal a federal judge s ruling that could undo the US health care law known as Obamacare saying on Saturday that they will use their new power in Congress to hold Republicans responsible and expose their lies ,1,1958
1959,Outside an empty City Hall more than 1 000 protesters demanding the shrinking of a police department they decry as violent and racist continued a week old encampment ,0,1959
1960,Outside the Dream City church where Trump was speaking police forcibly dispersed hundreds of protesters marching in an adjacent free speech zone ,0,1960
1961,Over 70 000 women in Germany have been subjected to female genital mutilation FGM and a further 17 000 young girls are at risk of having the barbaric procedure being committed against them ,1,1961
1962,Over the next six weeks Slaoui said 30 000 subjects will be recruited to test the vaccine that could end the brutal lockdown America has gone through over the past four months ,1,1962
1963,Over the past few decades RFK Jr s famous name has helped him get in the door to talk to important people and it probably isn t long before the person who is all jacked up to meet a Kennedy realizes the guy is totally cray cray ,1,1963
